Loading GUI...
Loading GUI...
2015-08-19 14:05:14,178 INFO Parsing file accents.py from TeX
2015-08-19 14:05:14,179 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:30,579 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:30,582 DEBUG Si, es un WriteUp
2015-08-19 14:07:30,583 INFO Parsing done...
2015-08-19 14:07:30,986 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:30,987 DEBUG Si, es un WriteUp
2015-08-19 14:07:30,987 INFO Parsing done...
2015-08-19 14:07:31,354 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:31,355 DEBUG Si, es un WriteUp
2015-08-19 14:07:31,355 INFO Parsing done...
2015-08-19 14:07:31,650 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:31,652 DEBUG Si, es un WriteUp
2015-08-19 14:07:31,652 INFO Parsing done...
2015-08-19 14:07:31,930 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:31,931 DEBUG Si, es un WriteUp
2015-08-19 14:07:31,931 INFO Parsing done...
2015-08-19 14:07:32,226 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:32,227 DEBUG Si, es un WriteUp
2015-08-19 14:07:32,227 INFO Parsing done...
2015-08-19 14:07:32,562 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:32,563 DEBUG Si, es un WriteUp
2015-08-19 14:07:32,563 INFO Parsing done...
2015-08-19 14:07:32,914 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:32,915 DEBUG Si, es un WriteUp
2015-08-19 14:07:32,915 INFO Parsing done...
2015-08-19 14:07:33,306 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:33,307 DEBUG Si, es un WriteUp
2015-08-19 14:07:33,307 INFO Parsing done...
2015-08-19 14:07:33,634 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:33,635 DEBUG Si, es un WriteUp
2015-08-19 14:07:33,635 INFO Parsing done...
2015-08-19 14:07:33,994 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:33,995 DEBUG Si, es un WriteUp
2015-08-19 14:07:33,995 INFO Parsing done...
2015-08-19 14:07:34,546 INFO Parsing file aux.tex from TeX
2015-08-19 14:07:34,547 DEBUG Si, es un WriteUp
2015-08-19 14:07:34,547 INFO Parsing done...
2015-08-19 14:07:46,476 INFO Parsing file accents.py from TeX
2015-08-19 14:07:46,478 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:46,914 INFO Parsing file accents.py from TeX
2015-08-19 14:07:46,914 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:47,146 INFO Parsing file accents.py from TeX
2015-08-19 14:07:47,147 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:47,378 INFO Parsing file accents.py from TeX
2015-08-19 14:07:47,379 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:47,602 INFO Parsing file accents.py from TeX
2015-08-19 14:07:47,603 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:47,842 INFO Parsing file accents.py from TeX
2015-08-19 14:07:47,843 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:48,090 INFO Parsing file accents.py from TeX
2015-08-19 14:07:48,091 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:48,394 INFO Parsing file accents.py from TeX
2015-08-19 14:07:48,395 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:48,834 INFO Parsing file accents.py from TeX
2015-08-19 14:07:48,835 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:49,122 INFO Parsing file accents.py from TeX
2015-08-19 14:07:49,123 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:49,434 INFO Parsing file accents.py from TeX
2015-08-19 14:07:49,435 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:07:49,794 INFO Parsing file accents.py from TeX
2015-08-19 14:07:49,795 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:22,932 INFO Parsing file  from TeX
2015-08-19 14:08:22,932 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:23,426 INFO Parsing file  from TeX
2015-08-19 14:08:23,426 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:23,666 INFO Parsing file  from TeX
2015-08-19 14:08:23,666 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:23,882 INFO Parsing file  from TeX
2015-08-19 14:08:23,882 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:24,090 INFO Parsing file  from TeX
